event_date,fight_key,f1_name,f2_name,target,market_prob_f1,model_prob_f1,edge,price_f1,model_name,f1_ufc_fights_before,f2_ufc_fights_before
2025-10-25,2025-10-25|nasrat haqparast|quillan salkilld,Quillan Salkilld,Nasrat Haqparast,1,0.5454545454545454,0.6380545,0.09259994463487109,-120,xgboost_model,0,0
2025-10-25,2025-10-25|nasrat haqparast|quillan salkilld,Nasrat Haqparast,Quillan Salkilld,0,0.49504950495049505,0.35440916,-0.14064034672066716,102,xgboost_model,0,0
2025-10-25,2025-10-25|ikram aliskerov|junyong park,Ikram Aliskerov,JunYong Park,1,0.696969696969697,0.5171,-0.1798697204300852,-230,xgboost_model,0,0
2025-10-25,2025-10-25|ikram aliskerov|junyong park,JunYong Park,Ikram Aliskerov,0,0.3448275862068966,0.54515254,0.2003249587683842,190,xgboost_model,0,0
2025-10-25,2025-10-25|ludovit klein|mateusz rebecki,Ludovit Klein,Mateusz Rebecki,1,0.5575221238938053,0.5199459,-0.037576204380102896,-126,xgboost_model,0,0
2025-10-25,2025-10-25|ludovit klein|mateusz rebecki,Mateusz Rebecki,Ludovit Klein,0,0.4807692307692308,0.43069232,-0.05007691566760725,108,xgboost_model,0,0
2025-10-25,2025-10-25|louie sutherland|valter walker,Valter Walker,Louie Sutherland,1,0.801980198019802,0.8970146,0.09503441990011985,-405,xgboost_model,0,0
2025-10-25,2025-10-25|louie sutherland|valter walker,Louie Sutherland,Valter Walker,0,0.23809523809523808,0.10675053,-0.1313447051105045,320,xgboost_model,0,0
2025-10-25,2025-10-25|jose delgado|nathaniel wood,Nathaniel Wood,Jose Delgado,1,0.423728813559322,0.63046443,0.20673562106439625,136,xgboost_model,0,0
2025-10-25,2025-10-25|jose delgado|nathaniel wood,Jose Delgado,Nathaniel Wood,0,0.6183206106870229,0.27527264,-0.3430479730813558,-162,xgboost_model,0,0
2025-10-25,2025-10-25|chris barnett|hamdy abdelwahab,Hamdy Abdelwahab,Chris Barnett,1,0.8113207547169812,0.93325144,0.12193068580807376,-430,xgboost_model,0,0
2025-10-25,2025-10-25|chris barnett|hamdy abdelwahab,Chris Barnett,Hamdy Abdelwahab,0,0.22727272727272727,0.04949949,-0.17777323790571906,340,xgboost_model,0,0
2025-10-25,2025-10-25|azat maksum|mitch raposo,Mitch Raposo,Azat Maksum,1,0.20618556701030927,0.2557618,0.04957623518619342,385,xgboost_model,0,0
2025-10-25,2025-10-25|azat maksum|mitch raposo,Azat Maksum,Mitch Raposo,0,0.8333333333333334,0.73069537,-0.10263796647389734,-500,xgboost_model,0,0
2025-10-18,2025-10-18|brendan allen|reinier de ridder,Brendan Allen,Reinier de Ridder,1,0.352112676056338,0.5929618,0.24084911212115223,184,xgboost_model,0,0
2025-10-18,2025-10-18|brendan allen|reinier de ridder,Reinier de Ridder,Brendan Allen,0,0.6875,0.5035325,-0.1839674711227417,-220,xgboost_model,0,0
2025-10-18,2025-10-18|kevin holland|mike malott,Mike Malott,Kevin Holland,1,0.5145631067961165,0.54002666,0.02546355793777022,-106,xgboost_model,0,0
2025-10-18,2025-10-18|kevin holland|mike malott,Kevin Holland,Mike Malott,0,0.5238095238095238,0.56363696,0.03982743478956674,-110,xgboost_model,0,0
2025-10-18,2025-10-18|aiemann zahabi|marlon vera,Aiemann Zahabi,Marlon Vera,1,0.5689655172413793,0.6541504,0.08518490914640753,-132,xgboost_model,0,0
2025-10-18,2025-10-18|aiemann zahabi|marlon vera,Marlon Vera,Aiemann Zahabi,0,0.4716981132075472,0.2972351,-0.17446301174613665,112,xgboost_model,0,0
2025-10-18,2025-10-18|jasmine jasudavicius|manon fiorot,Manon Fiorot,Jasmine Jasudavicius,1,0.696969696969697,0.69418985,-0.0027798504540414992,-230,xgboost_model,0,0
2025-10-18,2025-10-18|jasmine jasudavicius|manon fiorot,Jasmine Jasudavicius,Manon Fiorot,0,0.3448275862068966,0.26902422,-0.07580336311767844,190,xgboost_model,0,0
2025-10-18,2025-10-18|charles jourdain|davey grant,Charles Jourdain,Davey Grant,1,0.6551724137931034,0.62606233,-0.029110080209271638,-190,xgboost_model,0,0
2025-10-18,2025-10-18|charles jourdain|davey grant,Davey Grant,Charles Jourdain,0,0.38461538461538464,0.40832877,0.023713386975801887,160,xgboost_model,0,0
2025-10-18,2025-10-18|kyle nelson|matt frevola,Kyle Nelson,Matt Frevola,1,0.5689655172413793,0.3442044,-0.22476112123193415,-132,xgboost_model,0,0
2025-10-18,2025-10-18|kyle nelson|matt frevola,Matt Frevola,Kyle Nelson,0,0.4716981132075472,0.7231101,0.25141196655777265,112,xgboost_model,0,0
2025-10-18,2025-10-18|drew dober|kyle prepolec,Drew Dober,Kyle Prepolec,1,0.7674418604651163,0.92712444,0.15968258020489712,-330,xgboost_model,0,0
2025-10-18,2025-10-18|drew dober|kyle prepolec,Kyle Prepolec,Drew Dober,0,0.273972602739726,0.062652245,-0.21132035757580847,265,xgboost_model,0,0
2025-10-18,2025-10-18|aoriqileng|cody gibson,Aoriqileng,Cody Gibson,1,0.38461538461538464,0.47334313,0.08872774931100696,160,xgboost_model,0,0
2025-10-18,2025-10-18|aoriqileng|cody gibson,Cody Gibson,Aoriqileng,0,0.6551724137931034,0.6051944,-0.04997802397300455,-190,xgboost_model,0,0
2025-10-18,2025-10-18|bruno silva|hyunsung park,Bruno Silva,HyunSung Park,1,0.3472222222222222,0.26656657,-0.08065564764870536,188,xgboost_model,0,0
2025-10-18,2025-10-18|bruno silva|hyunsung park,HyunSung Park,Bruno Silva,0,0.6923076923076923,0.75922465,0.06691696093632626,-225,xgboost_model,0,0
2025-10-18,2025-10-18|danny barlow|djorden santos,Djorden Santos,Danny Barlow,1,0.32786885245901637,0.5259878,0.19811895147698827,205,xgboost_model,0,0
2025-10-18,2025-10-18|danny barlow|djorden santos,Danny Barlow,Djorden Santos,0,0.7142857142857143,0.43706906,-0.2772166558674404,-250,xgboost_model,0,0
2025-10-18,2025-10-18|ravena oliveira|stephanie luciano,Stephanie Luciano,Ravena Oliveira,1,0.7674418604651163,0.9679261,0.20048422453015347,-330,xgboost_model,0,0
2025-10-18,2025-10-18|ravena oliveira|stephanie luciano,Ravena Oliveira,Stephanie Luciano,0,0.273972602739726,0.04026418,-0.23370842094698996,265,xgboost_model,0,0
2025-10-18,2025-10-18|azamat bekoev|yousri belgaroui,Yousri Belgaroui,Azamat Bekoev,1,0.29411764705882354,0.79792356,0.5038059178520651,240,xgboost_model,0,0
2025-10-18,2025-10-18|azamat bekoev|yousri belgaroui,Azamat Bekoev,Yousri Belgaroui,0,0.7468354430379747,0.1882651,-0.5585703429164766,-295,xgboost_model,0,0
2025-10-18,2025-10-18|melissa croden|tainara lisboa,Melissa Croden,Tainara Lisboa,1,0.5689655172413793,0.87403613,0.3050706160479578,-132,xgboost_model,0,0
2025-10-18,2025-10-18|melissa croden|tainara lisboa,Tainara Lisboa,Melissa Croden,0,0.4716981132075472,0.09885452,-0.3728435937807245,112,xgboost_model,0,0
2025-10-11,2025-10-11|charles oliveira|mateusz gamrot,Charles Oliveira,Mateusz Gamrot,1,0.5192307692307693,0.43509847,-0.08413229997341454,-108,xgboost_model,0,0
2025-10-11,2025-10-11|charles oliveira|mateusz gamrot,Mateusz Gamrot,Charles Oliveira,0,0.5192307692307693,0.63925284,0.12002207224185646,-108,xgboost_model,0,0
2025-10-11,2025-10-11|deiveson figueiredo|montel jackson,Deiveson Figueiredo,Montel Jackson,1,0.273972602739726,0.23366031,-0.040312292232905333,265,xgboost_model,0,0
2025-10-11,2025-10-11|deiveson figueiredo|montel jackson,Montel Jackson,Deiveson Figueiredo,0,0.7674418604651163,0.7593578,-0.008084050444669533,-330,xgboost_model,0,0
2025-10-11,2025-10-11|joel alvarez|vicente luque,Joel Alvarez,Vicente Luque,1,0.8666666666666667,0.7925075,-0.07415913740793867,-650,xgboost_model,0,0
2025-10-11,2025-10-11|joel alvarez|vicente luque,Vicente Luque,Joel Alvarez,0,0.19607843137254902,0.26355064,0.06747220777997784,410,xgboost_model,0,0
2025-10-04,2025-10-04|alex pereira|magomed ankalaev,Alex Pereira,Magomed Ankalaev,1,0.32786885245901637,0.5707162,0.24284734980004735,205,xgboost_model,0,0
2025-10-04,2025-10-04|alex pereira|magomed ankalaev,Magomed Ankalaev,Alex Pereira,0,0.7142857142857143,0.28887212,-0.4254135915211269,-250,xgboost_model,0,0
2025-10-04,2025-10-04|cory sandhagen|merab dvalishvili,Merab Dvalishvili,Cory Sandhagen,1,0.8076923076923077,0.667466,-0.14022632287098813,-420,xgboost_model,0,0
2025-10-04,2025-10-04|cory sandhagen|merab dvalishvili,Cory Sandhagen,Merab Dvalishvili,0,0.23255813953488372,0.17424847,-0.05830966767876647,330,xgboost_model,0,0
2025-10-04,2025-10-04|jiri prochazka|khalil rountree jr,Jiri Prochazka,Khalil Rountree Jr.,1,0.6598639455782312,0.8396015,0.17973757114540156,-194,xgboost_model,0,0
2025-10-04,2025-10-04|jiri prochazka|khalil rountree jr,Khalil Rountree Jr.,Jiri Prochazka,0,0.3816793893129771,0.17816131,-0.2035180811436122,162,xgboost_model,0,0
2025-10-04,2025-10-04|josh emmett|youssef zalal,Youssef Zalal,Josh Emmett,1,0.8214285714285714,0.8907269,0.06929835251399452,-460,xgboost_model,0,0
2025-10-04,2025-10-04|josh emmett|youssef zalal,Josh Emmett,Youssef Zalal,0,0.21739130434782608,0.19681834,-0.020572967503381806,360,xgboost_model,0,0
2025-10-04,2025-10-04|daniel santos|joosang yoo,Daniel Santos,JooSang Yoo,1,0.5726495726495726,0.8525642,0.2799146430105226,-134,xgboost_model,0,0
2025-10-04,2025-10-04|daniel santos|joosang yoo,JooSang Yoo,Daniel Santos,0,0.4672897196261682,0.12233505,-0.3449546730963983,114,xgboost_model,0,0
2025-10-04,2025-10-04|jakub wiklacz|patchy mix,Jakub Wiklacz,Patchy Mix,1,0.2631578947368421,0.6213788,0.3582208846744738,280,xgboost_model,0,0
2025-10-04,2025-10-04|jakub wiklacz|patchy mix,Patchy Mix,Jakub Wiklacz,0,0.7777777777777778,0.38583705,-0.39194072948561776,-350,xgboost_model,0,0
2025-10-04,2025-10-04|andre muniz|edmen shahbazyan,Edmen Shahbazyan,Andre Muniz,1,0.7619047619047619,0.74678373,-0.01512102853684194,-320,xgboost_model,0,0
2025-10-04,2025-10-04|andre muniz|edmen shahbazyan,Andre Muniz,Edmen Shahbazyan,0,0.2777777777777778,0.42041132,0.14263354076279533,260,xgboost_model,0,0
2025-09-27,2025-09-27|carlos ulberg|dominick reyes,Carlos Ulberg,Dominick Reyes,1,0.7101449275362319,0.67777365,-0.03237127307532495,-245,xgboost_model,0,0
2025-09-27,2025-09-27|carlos ulberg|dominick reyes,Dominick Reyes,Carlos Ulberg,0,0.3333333333333333,0.3222188,-0.011114527781804384,200,xgboost_model,0,0
2025-09-27,2025-09-27|ivan erslan|jimmy crute,Jimmy Crute,Ivan Erslan,1,0.7014925373134329,0.9130228,0.21153027886775,-235,xgboost_model,0,0
2025-09-27,2025-09-27|ivan erslan|jimmy crute,Ivan Erslan,Jimmy Crute,0,0.3401360544217687,0.09122619,-0.24890986409317067,194,xgboost_model,0,0
2025-09-27,2025-09-27|jack jenkins|ramon taveras,Jack Jenkins,Ramon Taveras,1,0.75,0.77323973,0.023239731788635254,-300,xgboost_model,0,0
2025-09-27,2025-09-27|jack jenkins|ramon taveras,Ramon Taveras,Jack Jenkins,0,0.2898550724637681,0.18095878,-0.10889629479767621,245,xgboost_model,0,0
2025-09-27,2025-09-27|jake matthews|neil magny,Neil Magny,Jake Matthews,1,0.2777777777777778,0.43382052,0.15604273809327018,260,xgboost_model,0,0
